,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1565,gpt3,object-control-passive,Joseph,Casey,False,reminded,to go,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was reminded by Casey to go.

Question: Who was reminded to go, Joseph or Casey?
Answer: Joseph
Question: Who reminded someone to go, Joseph or Casey?
Answer: Casey
Question: Who went, Joseph or Casey?
Answer: ", 'Question'),1565.0,
1566,gpt3,object-control-passive,Joseph,Casey,False,reminded,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was reminded by Casey to run.

Question: Who was reminded to run, Joseph or Casey?
Answer: Joseph
Question: Who reminded someone to run, Joseph or Casey?
Answer: Casey
Question: Who ran, Joseph or Casey?
Answer: ", 'Question'),1566.0,
1567,gpt3,object-control-passive,Joseph,Casey,False,asked,to come,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was asked by Casey to come.

Question: Who was asked to come, Joseph or Casey?
Answer: Joseph
Question: Who asked someone to come, Joseph or Casey?
Answer: Casey
Question: Who came, Joseph or Casey?
Answer: ", '\n'),1567.0,
1568,gpt3,object-control-passive,Joseph,Casey,False,asked,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was asked by Casey to run.

Question: Who was asked to run, Joseph or Casey?
Answer: Joseph
Question: Who asked someone to run, Joseph or Casey?
Answer: Casey
Question: Who ran, Joseph or Casey?
Answer: ", '\n'),1568.0,
1569,gpt3,object-control-passive,Joseph,Casey,False,asked,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was asked by Casey to call.

Question: Who asked someone to call, Joseph or Casey?
Answer: Casey
Question: Who was asked to call, Joseph or Casey?
Answer: Joseph
Question: Who called, Joseph or Casey?
Answer: ", '\n'),1569.0,
1570,gpt3,object-control-passive,Joseph,Casey,False,persuaded,to go,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was persuaded by Casey to go.

Question: Who was persuaded to go, Joseph or Casey?
Answer: Joseph
Question: Who persuaded someone to go, Joseph or Casey?
Answer: Casey
Question: Who went, Joseph or Casey?
Answer: ", 'Question'),1570.0,
1571,gpt3,object-control-passive,Joseph,Casey,False,convinced,to go,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was convinced by Casey to go.

Question: Who convinced someone to go, Joseph or Casey?
Answer: Casey
Question: Who was convinced to go, Joseph or Casey?
Answer: Joseph
Question: Who went, Joseph or Casey?
Answer: ", 'Question'),1571.0,
1572,gpt3,object-control-passive,Joseph,Casey,False,convinced,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was convinced by Casey to run.

Question: Who convinced someone to run, Joseph or Casey?
Answer: Casey
Question: Who was convinced to run, Joseph or Casey?
Answer: Joseph
Question: Who ran, Joseph or Casey?
Answer: ", 'Question'),1572.0,
1573,gpt3,object-control-passive,Joseph,Casey,False,convinced,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was convinced by Casey to call.

Question: Who convinced someone to call, Joseph or Casey?
Answer: Casey
Question: Who was convinced to call, Joseph or Casey?
Answer: Joseph
Question: Who called, Joseph or Casey?
Answer: ", 'Question'),1573.0,
1574,gpt3,object-control-passive,Joseph,Casey,False,forced,to run,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was forced by Casey to run.

Question: Who forced someone to run, Joseph or Casey?
Answer: Casey
Question: Who was forced to run, Joseph or Casey?
Answer: Joseph
Question: Who ran, Joseph or Casey?
Answer: ", 'Question'),1574.0,
1575,gpt3,object-control-passive,Joseph,Casey,False,pushed,to come,Casey,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Casey"".
Context: Joseph was pushed by Casey to come.

Question: Who pushed someone to come, Joseph or Casey?
Answer: Casey
Question: Who was pushed to come, Joseph or Casey?
Answer: Joseph
Question: Who came, Joseph or Casey?
Answer: ", 'Question'),1575.0,
1576,gpt3,object-control-passive,Joseph,Nicole,False,told,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was told by Nicole to go.

Question: Who was told to go, Joseph or Nicole?
Answer: Joseph
Question: Who told someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who went, Joseph or Nicole?
Answer: ", 'Question'),1576.0,
1577,gpt3,object-control-passive,Joseph,Nicole,False,told,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was told by Nicole to run.

Question: Who was told to run, Joseph or Nicole?
Answer: Joseph
Question: Who told someone to run, Joseph or Nicole?
Answer: Nicole
Question: Who ran, Joseph or Nicole?
Answer: ", 'Question'),1577.0,
1578,gpt3,object-control-passive,Joseph,Nicole,False,ordered,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was ordered by Nicole to go.

Question: Who ordered someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who was ordered to go, Joseph or Nicole?
Answer: Joseph
Question: Who went, Joseph or Nicole?
Answer: ", '\n'),1578.0,
1579,gpt3,object-control-passive,Joseph,Nicole,False,called upon,to read,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was called upon by Nicole to read.

Question: Who called upon someone to read, Joseph or Nicole?
Answer: Nicole
Question: Who was called upon to read, Joseph or Nicole?
Answer: Joseph
Question: Who read, Joseph or Nicole?
Answer: ", '\n'),1579.0,
1580,gpt3,object-control-passive,Joseph,Nicole,False,called upon,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was called upon by Nicole to run.

Question: Who called upon someone to run, Joseph or Nicole?
Answer: Nicole
Question: Who was called upon to run, Joseph or Nicole?
Answer: Joseph
Question: Who ran, Joseph or Nicole?
Answer: ", '\n'),1580.0,
1581,gpt3,object-control-passive,Joseph,Nicole,False,reminded,to come,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was reminded by Nicole to come.

Question: Who was reminded to come, Joseph or Nicole?
Answer: Joseph
Question: Who reminded someone to come, Joseph or Nicole?
Answer: Nicole
Question: Who came, Joseph or Nicole?
Answer: ", 'Question'),1581.0,
1582,gpt3,object-control-passive,Joseph,Nicole,False,reminded,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was reminded by Nicole to go.

Question: Who reminded someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who was reminded to go, Joseph or Nicole?
Answer: Joseph
Question: Who went, Joseph or Nicole?
Answer: ", 'Question'),1582.0,
1583,gpt3,object-control-passive,Joseph,Nicole,False,reminded,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was reminded by Nicole to run.

Question: Who was reminded to run, Joseph or Nicole?
Answer: Joseph
Question: Who reminded someone to run, Joseph or Nicole?
Answer: Nicole
Question: Who ran, Joseph or Nicole?
Answer: ", 'Question'),1583.0,
1584,gpt3,object-control-passive,Joseph,Nicole,False,urged,to come,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was urged by Nicole to come.

Question: Who was urged to come, Joseph or Nicole?
Answer: Joseph
Question: Who urged someone to come, Joseph or Nicole?
Answer: Nicole
Question: Who came, Joseph or Nicole?
Answer: ", '\n'),1584.0,
1585,gpt3,object-control-passive,Joseph,Nicole,False,urged,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was urged by Nicole to go.

Question: Who urged someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who was urged to go, Joseph or Nicole?
Answer: Joseph
Question: Who went, Joseph or Nicole?
Answer: ", '\n'),1585.0,
1586,gpt3,object-control-passive,Joseph,Nicole,False,asked,to come,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was asked by Nicole to come.

Question: Who was asked to come, Joseph or Nicole?
Answer: Joseph
Question: Who asked someone to come, Joseph or Nicole?
Answer: Nicole
Question: Who came, Joseph or Nicole?
Answer: ", '\n'),1586.0,
1587,gpt3,object-control-passive,Joseph,Nicole,False,asked,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was asked by Nicole to go.

Question: Who was asked to go, Joseph or Nicole?
Answer: Joseph
Question: Who asked someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who went, Joseph or Nicole?
Answer: ", 'Question'),1587.0,
1588,gpt3,object-control-passive,Joseph,Nicole,False,persuaded,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was persuaded by Nicole to go.

Question: Who was persuaded to go, Joseph or Nicole?
Answer: Joseph
Question: Who persuaded someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who went, Joseph or Nicole?
Answer: ", 'Question'),1588.0,
1589,gpt3,object-control-passive,Joseph,Nicole,False,persuaded,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was persuaded by Nicole to run.

Question: Who was persuaded to run, Joseph or Nicole?
Answer: Joseph
Question: Who persuaded someone to run, Joseph or Nicole?
Answer: Nicole
Question: Who ran, Joseph or Nicole?
Answer: ", 'Question'),1589.0,
1590,gpt3,object-control-passive,Joseph,Nicole,False,persuaded,to call,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was persuaded by Nicole to call.

Question: Who persuaded someone to call, Joseph or Nicole?
Answer: Nicole
Question: Who was persuaded to call, Joseph or Nicole?
Answer: Joseph
Question: Who called, Joseph or Nicole?
Answer: ", '\n'),1590.0,
1591,gpt3,object-control-passive,Joseph,Nicole,False,forced,to run,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was forced by Nicole to run.

Question: Who forced someone to run, Joseph or Nicole?
Answer: Nicole
Question: Who was forced to run, Joseph or Nicole?
Answer: Joseph
Question: Who ran, Joseph or Nicole?
Answer: ", '\n'),1591.0,
1592,gpt3,object-control-passive,Joseph,Nicole,False,pushed,to go,Nicole,other,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""Nicole"".
Context: Joseph was pushed by Nicole to go.

Question: Who pushed someone to go, Joseph or Nicole?
Answer: Nicole
Question: Who was pushed to go, Joseph or Nicole?
Answer: Joseph
Question: Who went, Joseph or Nicole?
Answer: ", '\n'),1592.0,
