,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
2669,jurassic-jumbo,subject-control,the bartender,the lawyer,False,persuaded,to call,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender persuaded the lawyer to call.

Question:  Who called, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender persuaded the lawyer to call.\n\nQuestion:  Who called, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2669.0,
2670,jurassic-jumbo,subject-control,the bartender,the lawyer,True,convinced,to come,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender convinced the lawyer to come.

Question:  Who came, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender convinced the lawyer to come.\n\nQuestion:  Who came, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2670.0,
2671,jurassic-jumbo,subject-control,the bartender,the lawyer,False,convinced,to come,the bartender,the bartender,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender convinced the lawyer to come.

Question:  Who came, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender convinced the lawyer to come.\n\nQuestion:  Who came, the bartender or the lawyer?\nAnswer: ', ' the bartender came')",2671.0,
2672,jurassic-jumbo,subject-control,the bartender,the lawyer,True,convinced,to go,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender convinced the lawyer to go.

Question:  Who went, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender convinced the lawyer to go.\n\nQuestion:  Who went, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2672.0,
2673,jurassic-jumbo,subject-control,the bartender,the lawyer,False,convinced,to go,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender convinced the lawyer to go.

Question:  Who went, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender convinced the lawyer to go.\n\nQuestion:  Who went, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2673.0,
2674,jurassic-jumbo,subject-control,the bartender,the lawyer,True,convinced,to read,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender convinced the lawyer to read.

Question:  Who read, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender convinced the lawyer to read.\n\nQuestion:  Who read, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2674.0,
2675,jurassic-jumbo,subject-control,the bartender,the lawyer,False,convinced,to read,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender convinced the lawyer to read.

Question:  Who read, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender convinced the lawyer to read.\n\nQuestion:  Who read, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2675.0,
2676,jurassic-jumbo,subject-control,the bartender,the lawyer,True,convinced,to run,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender convinced the lawyer to run.

Question:  Who ran, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender convinced the lawyer to run.\n\nQuestion:  Who ran, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2676.0,
2677,jurassic-jumbo,subject-control,the bartender,the lawyer,False,convinced,to run,the bartender,the bartender,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender convinced the lawyer to run.

Question:  Who ran, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender convinced the lawyer to run.\n\nQuestion:  Who ran, the bartender or the lawyer?\nAnswer: ', ' The bartender')",2677.0,
2678,jurassic-jumbo,subject-control,the bartender,the lawyer,True,convinced,to call,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender convinced the lawyer to call.

Question:  Who called, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender convinced the lawyer to call.\n\nQuestion:  Who called, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2678.0,
2679,jurassic-jumbo,subject-control,the bartender,the lawyer,False,convinced,to call,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender convinced the lawyer to call.

Question:  Who called, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender convinced the lawyer to call.\n\nQuestion:  Who called, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2679.0,
2680,jurassic-jumbo,subject-control,the bartender,the lawyer,True,forced,to come,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender forced the lawyer to come.

Question:  Who came, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender forced the lawyer to come.\n\nQuestion:  Who came, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2680.0,
2681,jurassic-jumbo,subject-control,the bartender,the lawyer,False,forced,to come,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender forced the lawyer to come.

Question:  Who came, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender forced the lawyer to come.\n\nQuestion:  Who came, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2681.0,
2682,jurassic-jumbo,subject-control,the bartender,the lawyer,True,forced,to go,the bartender,the bartender,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender forced the lawyer to go.

Question:  Who went, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender forced the lawyer to go.\n\nQuestion:  Who went, the lawyer or the bartender?\nAnswer: ', ' the bartender forced')",2682.0,
2683,jurassic-jumbo,subject-control,the bartender,the lawyer,False,forced,to go,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender forced the lawyer to go.

Question:  Who went, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender forced the lawyer to go.\n\nQuestion:  Who went, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2683.0,
2684,jurassic-jumbo,subject-control,the bartender,the lawyer,True,forced,to read,the bartender,other,"You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".
Context: the bartender forced the lawyer to read.

Question:  Who read, the lawyer or the bartender?
Answer: ","('You will be given a context and a question. Answer the question with either ""the lawyer"" or ""the bartender"".\nContext: the bartender forced the lawyer to read.\n\nQuestion:  Who read, the lawyer or the bartender?\nAnswer: ', ' the bartender\n')",2684.0,
2685,jurassic-jumbo,subject-control,the bartender,the lawyer,False,forced,to read,the bartender,other,"You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".
Context: the bartender forced the lawyer to read.

Question:  Who read, the bartender or the lawyer?
Answer: ","('You will be given a context and a question. Answer the question with either ""the bartender"" or ""the lawyer"".\nContext: the bartender forced the lawyer to read.\n\nQuestion:  Who read, the bartender or the lawyer?\nAnswer: ', ' the bartender\n')",2685.0,
